Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
624,"Madera burda, tabla, tablón, otro vegetal","Tierra, arena, barro",Tipo Cuarto,1,1.0,1.0,99,99624,708.0
773,Sin información,Sin información,Casa,322,0.0,0.0,99,99773,1122.0
773,Sin información,Sin información,Apartamento,4,0.0,0.0,99,99773,1122.0
773,Sin información,Sin información,Tipo Cuarto,10,0.0,0.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Casa,13,22.0,16.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,123,395.0,152.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,20,75.0,32.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Tipo Cuarto,15,28.0,20.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,13.0,2.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,179,789.0,267.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,16,43.0,19.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Tipo Cuarto,8,16.0,9.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablón, otro vegetal",Casa,1,3.0,1.0,99,99773,1122.0
773,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,8,40.0,10.0,99,99773,1122.0
773,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,2.0,1.0,99,99773,1122.0
773,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,3.0,3.0,99,99773,1122.0
773,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Tipo Cuarto,1,1.0,1.0,99,99773,1122.0
773,Concreto vaciado,"Cemento, gravilla",Casa,3,17.0,5.0,99,99773,1122.0
773,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,12.0,3.0,99,99773,1122.0
773,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,2.0,2.0,99,99773,1122.0
773,Material prefabricado,"Cemento, gravilla",Casa,3,12.0,3.0,99,99773,1122.0
773,Material prefabricado,"Cemento, gravilla",Apartamento,1,4.0,1.0,99,99773,1122.0
773,Material prefabricado,"Tierra, arena, barro",Casa,1,1.0,1.0,99,99773,1122.0
773,Guadua,"Tierra, arena, barro",Casa,2,11.0,2.0,99,99773,1122.0
773,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,5.0,3.0,99,99773,1122.0
773,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,20,93.0,24.0,99,99773,1122.0
773,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,4,14.0,4.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Mármol, parqué, madera pulida y lacada",Casa,1,1.0,1.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,8.0,3.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Cemento, gravilla",Casa,195,1041.0,309.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Cemento, gravilla",Apartamento,3,14.0,5.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Cemento, gravilla",Tipo Cuarto,6,17.0,6.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Madera burda, tabla, tablón, otro vegetal",Casa,13,35.0,14.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Madera burda, tabla, tablón, otro vegetal",Tipo Cuarto,1,6.0,2.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Tierra, arena, barro",Casa,113,545.0,136.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Tierra, arena, barro",Apartamento,1,3.0,1.0,99,99773,1122.0
773,"Madera burda, tabla, tablón","Tierra, arena, barro",Tipo Cuarto,5,6.0,5.0,99,99773,1122.0
773,"Caña, esterilla, otros vegetales","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,1.0,99,99773,1122.0
773,"Caña, esterilla, otros vegetales","Cemento, gravilla",Casa,2,13.0,3.0,99,99773,1122.0
773,"Caña, esterilla, otros vegetales","Madera burda, tabla, tablón, otro vegetal",Casa,1,2.0,1.0,99,99773,1122.0
773,"Madera burda, tabla, tablón, otro vegetal","Cemento, gravilla",Casa,2,3.0,2.0,99,99773,1122.0
773,"Madera burda, tabla, tablón, otro vegetal","Tierra, arena, barro",Casa,8,26.0,8.0,99,99773,1122.0
