COD,"Bloque, ladrillo, piedra, madera pulida","Cana, esterilla, otros vegetales",Concreto vaciado,Guadua,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Material prefabricado,No tiene paredes,Sin informacion,"Tapia pisada, bahareque, adobe"
25758,18130,0,48,8,29,3,136,0,0,74
25769,8658,1,24,0,19,0,83,0,0,98
25772,9316,0,21,0,14,3,76,0,0,106
25777,1557,0,1,4,19,0,28,0,0,80
25779,1881,0,4,11,0,0,52,0,0,194
25781,2175,0,3,0,45,0,50,0,0,27
25785,10713,0,59,3,11,0,258,0,0,53
25793,1565,0,5,0,4,0,30,0,0,19
25797,1841,0,3,0,3,3,110,0,0,29
25799,10799,1,150,0,44,0,176,0,0,62
25805,914,0,7,0,59,0,38,0,0,108
25807,447,0,5,0,0,0,4,0,0,20
25815,6840,34,1483,8,39,58,179,0,0,925
25817,31837,5,496,0,18,0,924,0,0,92
25823,583,4,97,51,27,3,22,0,0,74
25839,1705,0,12,0,19,0,38,0,0,265
25841,844,0,3,0,2,0,17,0,0,156
25843,31188,0,94,11,236,0,331,0,0,293
25845,3197,0,2,0,1,11,39,0,0,475
25851,1954,0,5,1,113,49,30,0,0,172
25862,1051,2,5,30,7,4,82,0,0,116
25867,1376,0,9,1,0,0,27,0,0,35
25871,412,0,1,13,9,0,82,0,0,66
25873,6317,0,10,0,1,0,14,0,0,122
25875,17309,3,90,6,227,168,466,0,0,42
25878,4067,106,40,43,84,42,104,0,0,211
25885,2972,15,32,25,343,23,28,0,0,37
25898,1769,0,17,9,6,0,54,0,0,97
25899,120218,3,773,4,233,13,569,0,0,487
27001,79954,58,7489,8,21492,32,225,115,0,126
27006,6384,2,76,0,2180,22,22,0,0,3
27025,103,26,34,1,3273,3,1,154,0,49
27050,3526,3,81,0,1592,1,28,0,0,1
27073,2484,0,12,0,585,3,4,0,0,0
27075,3152,0,744,0,4188,0,33,0,0,12
27077,2264,9,81,0,3344,0,24,0,0,10
27099,1043,0,25,2,4432,0,1,0,0,9
27135,3790,0,19,47,1052,11,8,4,0,1
27150,62,0,1,0,2847,7,1,0,0,18
27160,2551,0,243,0,271,0,10,0,0,17
27205,9267,2,355,4,1053,14,8,0,0,462
27245,2853,0,26,0,79,0,57,0,0,611
27250,282,0,29,0,2353,3,47,0,0,17
27361,14828,6,1796,0,4719,11,129,0,0,42
27372,769,4,22,0,1266,23,15,6,0,11
27413,2574,3,177,3,2017,0,0,0,0,16
27425,671,0,49,0,2054,6,0,0,0,7
27430,832,8,84,3,6530,2,10,0,0,11
27450,1779,2,76,0,756,0,0,0,0,0
27491,3215,13,452,0,1044,7,5,0,0,12
27495,696,9,108,3,655,11,4,10,0,9
27580,1725,0,295,22,885,3,10,0,0,0
27600,3506,0,143,0,2369,0,19,0,0,7
27615,4104,7,282,9,21388,255,148,11,0,32
27660,1457,73,196,30,408,5,24,0,0,89
27745,949,0,10,0,1227,0,1,0,0,8
27787,11164,6,236,9,864,0,11,0,0,490
27800,4697,3,97,9,3178,37,77,5,0,14
27810,4319,1,51,0,1106,14,4,0,0,2
41001,284112,84,7815,360,6976,2908,711,0,0,2039
41006,5182,6,19,46,38,8,8,0,0,1165
41013,2756,0,701,315,1,0,19,0,0,2090
41016,9514,14,30,103,130,211,25,0,0,985
41020,10182,0,28,21,99,110,4,0,0,713
41026,2048,5,2,18,8,3,3,0,0,561
41078,1275,0,28,21,4,32,7,0,0,2085
41132,22612,4,250,22,33,76,210,0,0,1921
41206,958,3,18,11,9,0,12,0,0,1404
41244,1079,0,23,25,6,0,0,0,0,695
41298,36792,25,313,377,308,396,63,0,0,4001
41306,11442,0,141,13,38,36,23,0,0,1627
41319,5864,0,17,405,52,8,6,0,0,941
41349,4176,5,5,9,32,70,140,0,0,717
41357,2081,0,18,251,93,0,88,0,0,1214
41359,5850,27,21,20,664,29,7,0,0,355
41378,4608,12,29,21,51,3,190,0,0,405
41396,23151,1,167,317,198,12,57,0,0,2959
41483,1301,0,362,1,24,2,4,0,0,1226
41503,2334,0,13,94,13,0,0,0,0,1332
41518,2026,3,10,13,1,5,0,0,0,724
41524,14173,5,108,33,59,138,9,0,0,2161
41530,1291,0,5,1,40,5,5,0,0,371
41548,3534,5,28,6,5,1,0,0,0,973
41551,74158,116,745,282,499,83,133,0,0,1745
41615,14257,0,82,22,10,71,30,0,0,1385
41660,1620,0,14,15,82,3,2,0,0,426
41668,10590,19,57,17,280,11,20,0,0,1659
41676,2337,0,20,29,12,2,22,0,0,432
41770,4568,0,310,168,34,8,1,0,0,1054
41791,5207,3,52,325,8,1,14,0,0,2091
41797,5736,0,12,18,2,5,3,0,0,982
41799,4637,0,42,20,28,44,12,0,0,1423
41801,3674,0,7,1,3,0,4,0,0,247
41807,6982,1,29,211,5,12,24,0,0,2345
41872,3637,0,5,71,28,3,63,0,0,2077
41885,5387,0,35,115,0,5,5,0,0,626
44001,115971,538,3287,861,2942,5620,454,0,0,3310
44035,14391,66,141,8,297,666,89,0,0,1104
44078,16698,36,1546,4,179,664,96,0,0,545
44090,17163,324,25,15,876,1510,358,0,0,124
44098,7009,1,419,1,14,152,37,0,0,1827
44110,5697,0,17,0,25,0,5,0,0,505
44279,33141,377,1276,0,189,901,179,0,0,2588
44378,10107,0,569,7,62,92,103,0,0,1766
44420,1859,14,4,0,0,15,0,0,0,302
44430,83110,88,4073,65,540,6594,1429,4,0,887
44560,7609,3,310,4,175,259,142,0,0,255
44650,35956,22,853,277,354,312,76,0,0,2295
44847,5462,47,335,143,110,571,130,0,0,123
44855,8224,0,116,1,76,9,0,0,0,824
44874,18249,0,3444,2,132,153,1,0,0,1857
47001,438629,79,14210,49,6357,3013,499,0,0,239
47030,11601,0,24,0,137,69,7,0,0,947
47053,28690,187,1802,2,756,229,19,0,0,161
47058,20558,227,424,174,1553,226,215,0,0,1259
47161,7634,127,564,164,7,240,13,0,0,290
47170,11687,169,1017,214,685,49,38,0,0,776
47189,99250,75,1496,22,3038,3464,1837,0,0,133
47205,8345,188,0,0,25,196,17,0,0,759
47245,44325,473,100,257,2700,1601,81,0,0,4182
47258,13349,522,17,2,216,140,88,0,0,2210
47268,17006,397,14,56,346,150,93,0,0,189
47288,52893,123,1712,18,756,357,974,4,0,232
47318,12071,208,192,558,345,83,6,0,0,4270
47460,9270,362,312,0,569,102,305,0,0,2382
47541,6176,6,9,3,132,239,0,0,0,791
47545,5182,42,226,1009,339,42,27,0,0,1029
47551,25967,34,39,99,237,73,14,0,0,3760
47555,35768,551,1483,23,2379,668,108,0,0,9072
47570,23162,44,546,55,1313,393,9,0,0,182
47605,8092,92,7,11,10,108,40,0,0,636
47660,5444,55,87,27,880,19,11,0,0,1886
47675,8514,127,11,15,32,27,0,0,0,203
47692,8906,217,48,54,671,31,402,0,0,2564
47703,6944,7,115,17,182,7,0,0,0,1397
47707,16229,68,28,196,295,107,261,0,0,903
47720,4995,6,3,90,302,0,226,0,0,2196
47745,17676,29,64,0,3681,334,3,0,0,9
47798,8267,6,36,120,430,417,85,0,0,1270
47960,4368,407,45,2,1824,27,0,0,0,932
47980,51027,1809,847,1403,1699,2002,76,0,0,1384
50001,410229,41,12352,23,3743,2432,1252,0,0,292
50006,62692,7,615,5,272,240,107,0,0,40
50110,4308,0,16,0,23,124,33,0,0,18
50124,3429,0,8,0,38,138,12,0,0,25
50150,8495,0,21,13,435,172,85,0,0,2
50223,4613,0,33,0,59,5,9,0,0,3
50226,16475,1,116,0,111,198,58,0,0,32
50245,521,0,12,0,12,0,17,0,0,159
50251,3699,5,19,0,152,178,1,0,0,0
50270,1946,0,33,3,59,0,5,0,0,4
50287,7715,3,86,0,250,272,22,0,0,15
50313,54399,12,556,27,584,1016,567,0,0,22
50318,9551,2,67,0,17,46,31,0,0,0
50325,1020,9,16,0,1599,96,9,0,0,6
50330,4124,3,17,4,297,6,5,0,0,2
50350,2918,0,195,0,2562,33,24,0,0,3
50370,1320,0,71,2,1273,0,6,0,0,8
50400,4803,7,36,1,114,1,4,0,0,8
50450,2379,10,456,0,1104,16,3,0,0,0
50568,18787,33,441,15,1887,999,463,0,0,56
50573,20558,0,151,19,325,781,209,0,0,26
50577,3670,0,35,0,741,157,5,0,0,13
50590,5422,0,36,3,695,171,30,0,0,4
50606,10740,0,826,0,10,36,144,0,0,230
50680,9633,13,32,13,111,313,21,0,0,13
50683,4277,5,13,9,294,74,11,0,0,20
50686,459,0,8,0,0,0,1,0,0,177
50689,16695,0,112,2,418,1060,34,0,0,40
50711,7389,18,54,1,1818,304,66,0,0,15
52001,302930,31,7687,37,2010,157,674,0,0,8299
52019,1349,0,7,4,0,2,1,0,0,1316
52022,2307,0,4,0,0,0,0,0,0,290
52036,2001,0,8,0,0,0,0,0,0,141
52051,1066,0,16,0,13,2,2,0,0,557
52079,6835,12,905,9,4265,23,35,5,0,8
52083,3001,0,17,0,2,0,2,0,0,504
52110,6002,0,19,0,0,0,234,0,0,2366
52203,1306,0,12,0,8,4,0,0,0,439
52207,2553,0,64,1,10,0,24,0,0,1079
52210,608,0,3,0,5,0,0,0,0,1011
52215,2189,11,3,0,13,3,7,0,0,1792
52224,1451,0,179,0,2,0,138,0,0,902
52227,10100,0,54,0,27,0,6,0,0,197
52233,2399,1,24,0,196,2,23,0,0,215
52240,5736,18,196,3,85,6,11,0,0,162
52250,1314,13,385,4,5960,16,269,0,0,17
52254,1262,0,9,0,28,0,5,0,0,208
52256,870,0,214,0,16,7,1,0,0,1879
52258,1767,0,9,0,19,0,8,0,0,2687
52260,3936,0,28,1,24,0,8,0,0,790
52287,1268,0,8,1,0,0,1,0,0,1804
52317,3827,0,6,0,10,0,0,0,0,1053
52320,2795,0,50,1,2,7,249,0,0,1087
52323,2007,0,24,0,0,0,1,0,0,1294
52352,1608,0,13,5,28,0,0,0,0,606
52354,2501,0,8,0,0,4,10,0,0,80
52356,73440,0,783,0,335,31,149,0,0,2421
52378,9434,0,27,0,0,0,2,0,0,268
52381,2666,3,8,6,132,0,15,0,0,535
52385,3053,0,11,0,107,4,0,0,0,132
52390,2141,1,10,0,1452,1,52,0,0,0
52399,9834,5,39,8,100,67,22,0,0,2628
52405,2170,11,9,0,56,4,0,0,0,1495
52411,3268,0,7,1,6,0,0,0,0,203
52418,3636,0,11,3,79,0,2,0,0,312
52427,3080,7,148,0,5275,2,0,0,0,6
52435,2980,0,25,0,174,0,9,0,0,11
52473,306,0,64,7,6573,3,210,0,0,102
52480,2080,0,13,0,54,0,7,0,0,450
52490,1050,25,93,2,10494,15,318,0,0,110
52506,1337,0,495,0,0,0,5,0,0,479
52520,409,0,70,2,4658,0,75,0,0,0
52540,4254,7,25,4,277,18,10,0,0,596
52560,1830,0,35,1,2,0,2,0,0,357
52565,1090,0,6,0,54,0,0,0,0,233
52573,3024,0,25,0,119,0,0,0,0,1842
52585,5188,0,34,0,20,0,26,0,0,1348
52612,1748,32,435,14,1555,64,16,0,0,2
52621,1061,9,62,3,2565,2,33,0,0,12
52678,7212,9,895,1,286,98,1,0,0,679
52683,11085,11,414,13,75,5,22,0,0,1135
52685,1802,0,142,0,4,0,0,0,0,624
52687,1072,0,85,0,9,5,0,0,0,2077
52693,4123,0,15,0,9,0,8,0,0,605
52694,718,0,0,0,0,0,5,0,0,121
52696,363,10,35,0,3794,16,6,16,0,12
52699,1371,0,82,0,83,0,0,0,0,259
52720,2322,0,0,0,1,0,0,0,0,180
52786,6660,23,42,2,32,10,11,0,0,1597
52788,1519,0,9,0,1,0,0,0,0,1546
52835,35735,386,12761,310,46866,412,3673,8,0,395
52838,17871,0,895,0,75,9,302,0,0,1098
52885,1938,0,738,0,10,0,18,0,0,1212
54001,543675,790,23586,50,35167,2641,6115,0,0,4980
54003,13450,0,757,29,2,2,420,0,0,803
54051,1510,4,22,0,17,0,2,0,0,798
54099,3888,8,34,0,139,0,7,0,0,690
54109,802,1,8,0,13,0,6,0,0,164
54125,434,0,2,0,0,0,0,0,0,432
54128,2186,0,5,0,0,0,36,0,0,560
54172,10219,3,75,2,45,58,13,0,0,1057
54174,3692,0,6,0,0,4,0,0,0,1006
54206,5757,0,13,0,77,118,20,0,0,2350
54223,1026,0,4,0,5,0,5,0,0,672
54239,1308,3,13,0,4,13,77,0,0,1056
54245,2859,0,52,0,92,24,3,0,0,1651
54250,7097,3,41,0,1849,73,5,0,0,510
54261,17023,2,93,8,753,114,36,0,0,499
54313,1510,0,401,0,12,0,22,0,0,15
54344,1149,0,2,0,15,6,2,0,0,487
54347,771,0,3,0,63,0,17,0,0,251
54377,1350,0,23,0,0,0,0,0,0,219
54385,5002,0,10,0,241,67,4,0,0,20
54398,585,0,0,0,5,0,0,0,0,722
54405,75140,12,2472,3,1145,579,285,0,0,60
54418,1380,0,9,0,23,0,4,0,0,371
54480,790,0,0,0,0,0,0,0,0,242
54498,96434,49,252,5,1135,572,47,0,0,2783
54518,38832,1,187,0,73,12,33,0,0,1803
54520,1262,0,3,0,2,0,12,0,0,144
54553,7350,85,20,8,268,19,0,0,0,4
54599,2346,0,15,0,35,0,33,0,0,499
54660,2951,10,12,1,56,0,10,0,0,1255
54670,1728,0,0,0,5,30,0,0,0,695
54673,4724,4,33,0,172,89,0,0,0,711
54680,1456,0,3,3,3,0,6,0,0,259
54720,9282,1,36,0,200,7,65,0,0,409
54743,1577,0,2,0,2,0,2,0,0,559
54800,3820,1,3,7,20,7,0,0,0,627
54810,21900,23,258,13,7837,582,50,0,0,207
54820,4868,0,16,0,46,5,6,0,0,776
54871,962,0,9,0,1,3,0,0,0,902
54874,83923,36,4871,17,1902,866,215,0,0,750
63001,234476,3981,21158,1564,2686,93,3023,0,0,1684
63111,1294,11,14,10,3,0,7,0,0,11
63130,54497,1630,5316,305,295,369,631,0,0,487
63190,21480,284,379,62,469,27,170,0,0,425
63212,3139,13,22,11,21,0,2,0,0,85
63272,5788,42,475,16,63,9,150,0,0,113
63302,2928,0,287,4,10,0,8,0,0,723
63401,25986,602,2925,343,114,13,91,0,0,79
63470,27418,1507,907,93,368,61,151,0,0,886
63548,2479,6,11,2,5,0,4,0,0,451
63594,22857,219,765,40,144,9,52,0,0,719
63690,3392,339,79,14,82,4,55,0,0,471
66001,324373,4469,35414,2045,4831,211,3025,0,0,3105
66045,2935,4,529,0,7,18,519,0,0,1096
66075,1417,28,26,17,33,0,32,0,0,192
66088,10087,39,512,19,19,0,35,0,0,1228
66170,170582,537,13635,197,747,45,532,0,0,574
66318,4019,11,46,6,8,2,7,0,0,1076
66383,1897,0,214,0,126,0,36,0,0,290
66400,24226,66,707,60,48,2,218,0,0,86
66440,5888,103,1260,45,100,0,66,0,0,1211
66456,3322,30,231,9,130,8,78,0,0,469
66572,2558,120,632,8,209,0,16,0,0,127
66594,7828,347,241,148,11,15,60,0,0,805
66682,52063,778,5652,40,530,42,292,0,0,2606
66687,4942,4,111,5,19,5,66,0,0,1574
68001,486459,12,17598,7,4607,295,4426,0,0,2801
68013,222,0,1,0,0,0,0,0,0,68
68020,391,0,11,0,70,0,16,0,0,98
68051,2401,0,13,2,9,0,8,0,0,277
68077,23706,1,300,0,151,52,45,0,0,13
68079,1472,0,7,1,0,0,9,0,0,1615
68081,168133,38,2528,6,13798,242,417,0,0,177
68092,1782,0,9,0,488,20,96,0,0,502
68101,1520,0,4,0,54,0,46,0,0,279
68121,171,0,0,0,0,0,0,0,0,180
68132,712,0,3,0,0,0,1,0,0,272
68147,2778,0,3,0,0,0,10,0,0,520
68152,320,0,8,0,5,0,5,0,0,393
68160,203,0,4,0,0,0,0,0,0,218
68162,3088,0,12,0,4,0,7,0,0,217
68167,6022,1,31,0,10,6,9,0,0,901
68169,660,0,7,0,0,0,0,0,0,16
68176,649,0,3,0,0,0,0,0,0,77
68179,454,1,190,0,0,0,3,0,0,10
68190,14565,3,113,0,1676,9,31,0,0,9
68207,2154,0,23,0,0,0,8,0,0,523
68209,620,0,0,0,0,1,3,0,0,28
68211,1049,0,15,0,0,0,3,0,0,1366
68217,876,0,19,1,0,0,0,0,0,57
68229,3929,0,16,0,11,0,3,0,0,562
68235,3106,0,7,0,110,0,4,0,0,3
68245,649,0,26,0,1,0,0,0,0,49
68250,870,0,2,0,136,0,0,0,0,90
68255,6191,0,8,0,1166,196,10,0,0,52
68264,494,0,3,0,0,0,0,0,0,17
68266,720,0,6,0,0,0,0,0,0,176
68271,1187,0,11,0,56,0,0,0,0,6
68276,250028,11,8223,4,2459,378,6304,0,0,177
68296,266,0,1,0,0,0,0,0,0,488
68298,704,0,0,0,2,0,0,0,0,36
68307,131390,14,2575,41,1327,196,1012,0,0,654
68318,1072,0,11,0,0,0,5,0,0,448
68320,1369,0,14,0,0,0,5,0,0,149
68322,431,0,1,0,2,0,0,0,0,121
68324,697,0,208,0,12,0,10,0,0,83
68327,2709,6,1,0,15,1,2,0,0,6
68344,450,0,0,0,0,0,0,0,0,160
68368,601,0,5,0,0,1,0,0,0,40
68370,1,0,3,0,0,0,0,0,0,92
68377,1625,0,13,0,238,0,0,0,0,29
68385,3616,0,8,0,294,2,5,0,0,14
68397,862,0,1,0,14,0,3,0,0,69
68406,17603,10,1868,0,170,197,29,0,0,136
68418,1689,0,6,0,0,0,4,0,0,381
68425,191,0,0,0,0,0,0,0,0,119
68432,16496,0,85,0,0,0,42,0,0,285
68444,972,0,5,0,0,0,8,0,0,402
68464,3208,0,21,1,1,4,9,0,0,830
68468,263,0,58,0,0,0,15,0,0,318
68498,682,0,8,0,0,0,9,0,0,72
68500,4247,3,14,2,17,13,11,0,0,185
68502,756,0,7,0,0,0,8,0,0,391
68522,289,0,8,0,0,0,0,0,0,125
68524,715,0,3,1,0,0,0,0,0,6
68533,1086,0,6,0,3,4,7,0,0,103
68547,128463,16,3118,5,217,68,3463,0,0,1840
68549,1278,0,0,0,0,0,0,0,0,68
68572,4986,0,43,2,8,0,23,0,0,89
68573,3711,9,4,0,902,10,0,0,0,8
68575,22030,584,95,24,4548,88,80,0,0,91
68615,9919,5,29,1,818,47,13,0,0,544
68655,17009,11,444,10,3199,993,106,0,0,47
68669,1922,0,18,0,0,0,13,0,0,1322
68673,632,3,0,0,8,0,0,0,0,15
68679,44467,2,1263,0,116,0,279,0,0,1500
68682,535,0,0,0,0,0,0,0,0,231
68684,862,0,15,0,0,0,20,0,0,225
68686,549,0,0,0,0,0,3,0,0,77
68689,10820,16,275,0,1291,119,973,0,0,584
68705,113,0,7,0,0,0,0,0,0,83
68720,992,4,3,0,141,0,14,0,0,252
68745,1753,0,3,0,85,0,8,0,0,387
68755,22635,0,141,0,13,3,128,0,0,820
68770,3015,19,39,0,97,14,29,0,0,548
68773,1267,0,14,0,0,0,8,0,0,329
68780,803,0,3,0,9,0,0,0,0,231
68820,1544,0,6,0,0,0,1,0,0,78
68855,2120,0,17,0,0,0,6,0,0,176
68861,8780,9,2468,15,170,8,25,0,0,192
68867,570,0,0,0,2,0,3,0,0,133
68872,2812,6,9,0,0,0,4,0,0,1601
68895,2818,0,111,0,1,0,19,0,0,3294
70001,221049,4509,20361,478,7304,766,640,0,0,8425
70110,6317,26,1016,1186,95,2,6,0,0,494
70124,7386,12,19,2,375,36,7,0,0,2278
70204,1515,122,53,47,3884,79,29,0,0,161
70215,54920,2797,1666,295,372,235,1231,0,0,1424
70221,10806,125,309,24,554,71,81,0,0,206
70230,1500,10,141,10,903,38,19,0,0,831
70233,5927,109,11,21,119,1,0,0,0,2738
70235,12649,602,1592,85,224,82,55,0,0,1094
70265,7657,21,41,3,849,8,12,0,0,24
70400,4848,16,668,13,30,18,15,0,0,1367
70418,16280,395,75,24,203,63,10,0,0,620
70429,13367,278,43,13,1996,24,35,0,0,364
70473,10206,442,73,551,69,24,24,0,0,489
70508,15695,200,64,9,496,56,42,0,0,2693
70523,4031,798,1395,40,32,62,4,0,0,1712
70670,22398,2672,933,114,486,214,14,0,0,2580
70678,15368,652,223,1170,395,210,3,0,0,1356
70702,10131,540,49,148,119,4,5,0,0,674
70708,36845,659,2187,106,367,349,35,0,0,4278
70713,32049,2167,351,324,2528,486,154,0,0,4652
70717,13110,815,53,445,595,77,19,0,0,298
70742,16868,4533,835,1003,2290,21,1,0,0,2001
70771,8335,224,75,17,1742,82,197,0,0,1835
70820,19929,523,5267,28,1740,50,102,0,0,2071
70823,11115,885,1227,22,3471,36,47,0,0,164
73001,446265,640,17431,472,2215,451,893,0,0,1027
73024,1378,3,13,5,3,0,1,0,0,949
73026,3706,2,34,5,0,1,10,0,0,67
73030,4232,9,298,50,12,105,20,0,0,646
73043,1233,0,21,0,239,0,4,0,0,84
73055,7375,56,759,149,73,15,84,0,0,346
73067,5330,0,135,4,101,59,9,0,0,980
73124,10066,26,34,11,43,3,34,0,0,177
73148,7088,15,153,2,59,11,67,0,0,120
73152,1099,3,289,0,347,2,24,0,0,22
73168,24087,30,1207,52,123,331,142,0,0,2093
73200,3388,15,24,40,67,4,6,0,0,283
73217,4121,4,151,164,12,33,14,0,0,858
73226,2831,0,60,0,36,2,30,0,0,646
73236,2854,0,24,1,0,0,17,0,0,559
73268,54506,17,655,165,40,89,120,0,0,303
73270,1882,21,36,0,133,0,0,0,0,2
73275,23900,140,79,21,69,15,58,0,0,648
73283,15370,16,511,1,630,14,13,0,0,14
73319,17174,20,183,87,81,162,20,0,0,715
73347,2588,92,70,0,306,0,4,0,0,13
73349,21320,10,186,6,178,326,46,0,0,21
73352,3410,4,39,7,32,7,29,0,0,371
73408,12565,309,411,63,174,100,1149,0,0,301
73411,21418,100,322,11,1017,66,32,0,0,130
73443,23447,9,3880,12,249,90,25,0,0,17
73449,25167,34,3011,9,85,133,172,0,0,73
73461,972,0,147,0,321,1,194,0,0,2
73483,5843,11,26,37,33,44,3,0,0,2697
73504,7105,20,100,18,36,13,281,0,0,1393
73520,2129,14,664,0,336,12,171,0,0,0
73547,2644,4,91,7,3,3,21,0,0,377
73555,7013,20,177,0,1260,106,57,0,0,376
73563,3662,6,22,7,64,20,3,0,0,152
73585,13359,27,107,67,86,99,31,0,0,894
73616,5682,5,25,2,401,5,16,0,0,320
73622,1431,0,7,1,629,0,19,0,0,43
73624,8496,32,116,8,101,62,238,0,0,1708
73671,9104,5,22,44,7,14,22,0,0,188
73675,4020,0,55,6,53,5,84,0,0,748
73678,6038,0,4,42,4,3,13,0,0,153
73686,1620,1,35,0,608,0,0,0,0,10
73770,1654,0,0,0,20,0,1,0,0,174
73854,1394,0,10,24,5,0,0,0,0,613
73861,8459,9,55,37,81,39,18,0,0,241
73870,1816,8,346,0,688,0,91,0,0,55
73873,1746,4,11,0,53,4,15,0,0,260
76001,1729997,2223,53790,503,4149,378,8254,3,0,2481
76020,8041,901,48,59,55,10,52,0,0,497
76036,14777,80,561,35,19,2,13,0,0,314
76041,11008,42,52,25,13,5,13,0,0,823
76054,2148,11,21,6,10,0,1,0,0,657
76100,7320,21,40,8,99,0,14,0,0,947
76109,155520,146,23765,11,51370,113,4334,9,0,359
76111,102959,39,4336,43,445,20,348,0,0,1294
76113,15350,279,60,28,153,5,14,0,0,585
76122,21751,118,167,12,28,6,12,0,0,393
76126,9508,36,260,0,544,2,303,0,0,340
76130,76626,207,834,363,140,21,125,0,0,109
76147,110083,288,3345,90,348,49,126,0,0,659
76233,17287,41,216,27,1564,7,410,0,0,1666
76243,2436,96,27,13,25,0,39,0,0,839
76246,1126,18,32,7,18,0,66,0,0,1864
76248,43808,19,4211,30,174,7,1139,0,0,152
76250,5013,5,29,0,15,3,0,0,0,612
76275,47106,110,403,78,212,38,49,0,0,387
76306,14344,15,55,5,239,6,32,0,0,192
76318,26175,66,288,9,70,54,49,0,0,43
76364,106325,537,3273,394,713,27,2413,0,0,772
76377,4238,59,89,8,276,2,309,0,0,703
76400,22982,243,2622,43,35,0,17,0,0,1022
76403,8035,64,1526,15,11,0,18,0,0,361
76497,7929,253,373,39,36,9,58,0,0,408
76520,280035,533,5868,170,734,26,708,0,0,1221
76563,39530,172,342,44,110,14,228,0,0,273
76606,7977,51,78,0,65,18,88,0,0,734
76616,8918,37,55,75,107,0,31,0,0,828
76622,26626,73,539,6,20,0,31,0,0,462
76670,12381,32,241,11,52,5,28,0,0,71
76736,25410,743,961,62,242,26,268,0,0,1749
76823,7868,95,71,6,24,8,12,0,0,2276
76828,7448,70,377,47,132,14,472,0,0,2509
76834,169856,367,3575,275,865,52,506,0,0,504
76845,2349,168,41,12,11,1,79,0,0,301
76863,2590,33,54,5,135,4,57,0,0,1438
76869,7515,49,15,21,43,5,37,0,0,338
76890,10748,29,61,10,152,1,8,0,0,212
76892,82828,731,691,154,2141,87,836,0,0,762
76895,36068,162,547,71,154,57,33,0,0,411
81001,52446,46,1443,23,285,10937,710,0,0,49
81065,14284,182,348,41,8591,1708,1273,0,0,57
81220,1555,0,13,1,11,125,75,0,0,882
81300,6642,34,15,1,3227,559,342,0,0,15
81591,2421,0,19,0,21,19,381,0,0,87
81736,30296,61,67,9,7978,2968,811,0,0,37
81794,22968,9,253,5,2805,1248,450,0,0,386
85001,128134,18,4210,27,270,5748,549,0,0,29
85010,24886,2,666,1,52,1089,42,0,0,4
85015,1189,0,12,0,8,0,3,0,0,0
85125,4866,0,24,7,55,254,11,0,0,276
85136,454,0,95,0,0,0,1,0,0,0
85139,9669,11,65,19,10,246,35,0,0,7
85162,11442,6,209,18,74,153,73,0,0,4
85225,1552,0,503,1,10,30,1,0,0,153
85230,4970,0,104,0,32,233,3,0,0,14
85250,23416,35,527,17,74,805,74,0,0,272
85263,5100,27,781,12,22,167,340,0,0,148
85279,266,9,5,0,13,0,90,0,0,1
85300,1983,0,19,0,10,3,15,0,0,12
85315,747,0,17,0,76,0,5,0,0,7
85325,2753,0,23,0,7,28,66,0,0,104
85400,1337,1,19,4,16,6,1,0,0,304
85410,13912,15,736,6,81,412,146,0,0,15
85430,6883,0,161,2,38,39,16,0,0,104
85440,24745,14,417,2,492,378,107,0,0,14
86001,32933,0,1482,4,3058,72,105,0,0,67
86219,3572,0,482,0,168,4,3,0,0,214
86320,11529,9,199,9,8473,81,40,0,0,19
86568,30828,8,387,0,6110,25,48,0,0,36
86569,4542,0,340,2,887,0,6,0,0,22
86571,3072,8,334,15,3850,77,31,6,0,7
86573,5737,18,216,6,4316,222,91,0,0,3
86749,9711,0,47,2,560,0,103,0,0,19
86755,3387,0,163,0,98,2,25,0,0,1
86757,4316,2,433,1,2041,4,25,0,0,10
86760,3376,4,2,0,174,0,9,0,0,38
86865,10596,9,2006,6,4407,19,39,0,0,23
86885,11973,0,184,5,2353,6,74,0,0,4
88001,36854,1,1061,0,2742,4,1352,0,0,21
88564,2360,7,69,0,1366,8,557,0,0,2
91001,19643,118,1545,10,17401,234,331,12,0,39
91263,66,0,0,3,913,0,7,0,0,0
91405,86,16,2,1,460,0,13,0,0,1
91407,145,5,21,5,429,1,2,0,0,4
91460,3,0,0,0,5,0,0,0,0,0
91530,13,0,0,0,281,0,0,0,0,0
91536,2,0,0,0,375,5,1,0,0,0
91540,347,0,43,2,5287,0,15,0,0,0
91669,12,0,0,0,224,0,0,0,0,0
91798,10,0,0,0,259,7,0,0,0,0
94001,9998,107,299,32,6126,2038,45,6,0,1331
94343,86,0,0,7,757,1,1,0,0,0
94883,28,0,0,0,73,1,7,0,0,0
94884,0,0,0,0,6,0,0,0,0,0
94885,10,0,0,0,27,0,1,0,0,28
94886,0,0,0,0,44,20,0,0,0,304
94887,0,0,2,0,71,0,0,0,0,57
94888,1,0,0,0,103,0,0,0,0,8
95001,28309,0,1288,8,4522,855,449,48,0,10
95015,873,0,151,0,2928,30,14,0,0,0
95025,2396,0,13,0,1819,9,46,0,0,5
95200,226,0,40,0,1638,19,9,0,0,0
97001,2721,86,383,19,4905,122,31,0,0,91
