Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
1,Sin informacion,Sin informacion,Casa,91,0.0,0.0,5,5001,928.0
1,Sin informacion,Sin informacion,Apartamento,2,0.0,0.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,36,138.0,63.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,10,32.0,11.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,343,11623.0,4033.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,69,142.0,71.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,239,7001.0,2395.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,10,22.0,10.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,6.0,6.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,3.0,2.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,3,32.0,10.0,5,5001,928.0
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,1,1.0,1.0,5,5001,928.0
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,5,7.0,5.0,5,5001,928.0
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,21.0,9.0,5,5001,928.0
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,21,40.0,21.0,5,5001,928.0
1,Concreto vaciado,"Cemento, gravilla",Casa,4,23.0,7.0,5,5001,928.0
1,Concreto vaciado,"Cemento, gravilla",Apartamento,6,10.0,6.0,5,5001,928.0
1,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,5,5001,928.0
1,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1.0,1.0,5,5001,928.0
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,13.0,5.0,5,5001,928.0
1,Material prefabricado,"Cemento, gravilla",Casa,3,11.0,4.0,5,5001,928.0
1,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,15.0,4.0,5,5001,928.0
1,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,10,70.0,29.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,5.0,2.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,3.0,2.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,17,151.0,47.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,9,27.0,9.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,23,121.0,48.0,5,5001,928.0
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,1.0,1.0,5,5001,928.0
2,Sin informacion,Sin informacion,Casa,26,0.0,0.0,5,5002,132.0
2,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,12.0,5.0,5,5002,132.0
2,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1.0,1.0,5,5002,132.0
2,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,33,2417.0,812.0,5,5002,132.0
2,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,5,5002,132.0
2,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,11.0,4.0,5,5002,132.0
2,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,59,7735.0,2493.0,5,5002,132.0
2,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,11.0,2.0,5,5002,132.0
2,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,4.0,1.0,5,5002,132.0
2,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4.0,1.0,5,5002,132.0
2,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1.0,1.0,5,5002,132.0
2,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,5.0,1.0,5,5002,132.0
4,Sin informacion,Sin informacion,Casa,9,0.0,0.0,5,5004,74.0
4,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,3,10.0,6.0,5,5004,74.0
4,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,20.0,5.0,5,5004,74.0
4,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,39,1024.0,335.0,5,5004,74.0
4,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,3,53.0,20.0,5,5004,74.0
4,Material prefabricado,"Cemento, gravilla",Casa,1,2.0,1.0,5,5004,74.0
4,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,3,60.0,17.0,5,5004,74.0
4,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,11.0,4.0,5,5004,74.0
4,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,1.0,1.0,5,5004,74.0
4,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,3,35.0,12.0,5,5004,74.0
4,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,7,123.0,44.0,5,5004,74.0
4,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,4.0,1.0,5,5004,74.0
21,Sin informacion,Sin informacion,Casa,6,0.0,0.0,5,5021,46.0
21,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,10.0,3.0,5,5021,46.0
21,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,34,1596.0,552.0,5,5021,46.0
21,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,4.0,1.0,5,5021,46.0
21,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,3,13.0,5.0,5,5021,46.0
21,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,1.0,1.0,5,5021,46.0
30,Sin informacion,Sin informacion,Casa,55,0.0,0.0,5,5030,144.0
30,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,15,92.0,32.0,5,5030,144.0
30,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,1.0,1.0,5,5030,144.0
30,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,33,5155.0,1763.0,5,5030,144.0
30,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,1.0,5,5030,144.0
30,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,3.0,1.0,5,5030,144.0
30,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,8,37.0,12.0,5,5030,144.0
30,Concreto vaciado,"Cemento, gravilla",Casa,1,3.0,1.0,5,5030,144.0
30,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4.0,2.0,5,5030,144.0
30,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,14,38.0,15.0,5,5030,144.0
30,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,12,309.0,107.0,5,5030,144.0
30,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,8.0,3.0,5,5030,144.0
31,Sin informacion,Sin informacion,Casa,44,0.0,0.0,5,5031,377.0
31,Sin informacion,Sin informacion,Apartamento,2,0.0,0.0,5,5031,377.0
31,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,50.0,13.0,5,5031,377.0
31,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,76,3483.0,1095.0,5,5031,377.0
31,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,1.0,1.0,5,5031,377.0
31,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,9.0,2.0,5,5031,377.0
31,Material prefabricado,"Cemento, gravilla",Casa,2,4.0,3.0,5,5031,377.0
31,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,14,168.0,56.0,5,5031,377.0
31,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,12.0,4.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,7.0,4.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,96,3039.0,945.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,2,18.0,4.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,62,636.0,278.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,21,35.0,26.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,42,527.0,190.0,5,5031,377.0
31,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,2,7.0,2.0,5,5031,377.0
31,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,2,4.0,2.0,5,5031,377.0
31,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Apartamento,1,4.0,1.0,5,5031,377.0
31,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,5,5031,377.0
31,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,20.0,6.0,5,5031,377.0
34,Sin informacion,Sin informacion,Casa,19,0.0,0.0,5,5034,150.0
34,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,1.0,1.0,5,5034,150.0
34,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,12,76.0,27.0,5,5034,150.0
34,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,4.0,1.0,5,5034,150.0
34,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,99,15137.0,4736.0,5,5034,150.0
34,Concreto vaciado,"Tierra, arena, barro",Casa,1,3.0,1.0,5,5034,150.0
34,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,1,16.0,6.0,5,5034,150.0
34,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,25.0,6.0,5,5034,150.0
34,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,4.0,2.0,5,5034,150.0
34,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,2,42.0,12.0,5,5034,150.0
34,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,5,20.0,7.0,5,5034,150.0
34,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,3.0,1.0,5,5034,150.0
34,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,3,16.0,3.0,5,5034,150.0
34,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,2.0,1.0,5,5034,150.0
36,Sin informacion,Sin informacion,Casa,2,0.0,0.0,5,5036,65.0
36,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,12.0,5.0,5,5036,65.0
36,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1.0,1.0,5,5036,65.0
36,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,49,1936.0,653.0,5,5036,65.0
36,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,7,119.0,30.0,5,5036,65.0
36,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,5.0,2.0,5,5036,65.0
38,Sin informacion,Sin informacion,Casa,16,0.0,0.0,5,5038,137.0
38,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,9.0,3.0,5,5038,137.0
38,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,34,991.0,310.0,5,5038,137.0
38,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,2,22.0,6.0,5,5038,137.0
38,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,5.0,2.0,5,5038,137.0
38,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,8.0,2.0,5,5038,137.0
38,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,19.0,8.0,5,5038,137.0
38,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,62,6543.0,1948.0,5,5038,137.0
38,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,16,132.0,37.0,5,5038,137.0
38,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,2.0,1.0,5,5038,137.0
40,Sin informacion,Sin informacion,Casa,71,0.0,0.0,5,5040,446.0
40,Sin informacion,Sin informacion,Apartamento,9,0.0,0.0,5,5040,446.0
40,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,4.0,3.0,5,5040,446.0
40,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,111,2674.0,863.0,5,5040,446.0
40,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,1,1.0,1.0,5,5040,446.0
40,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,8.0,3.0,5,5040,446.0
40,Concreto vaciado,"Cemento, gravilla",Casa,1,2.0,2.0,5,5040,446.0
40,Guadua,"Tierra, arena, barro",Casa,5,17.0,5.0,5,5040,446.0
40,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,8,372.0,123.0,5,5040,446.0
40,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,3.0,2.0,5,5040,446.0
40,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Apartamento,1,4.0,1.0,5,5040,446.0
40,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,18.0,5.0,5,5040,446.0
40,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,134,2878.0,884.0,5,5040,446.0
40,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,55,413.0,178.0,5,5040,446.0
40,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,23,348.0,116.0,5,5040,446.0
40,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,2.0,2.0,5,5040,446.0
40,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,6,34.0,22.0,5,5040,446.0
40,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Apartamento,4,6.0,4.0,5,5040,446.0
40,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,1,3.0,2.0,5,5040,446.0
40,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,6,33.0,17.0,5,5040,446.0
40,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,2,2.0,2.0,5,5040,446.0
42,Sin informacion,Sin informacion,Casa,79,0.0,0.0,5,5042,212.0
42,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,15,602.0,201.0,5,5042,212.0
42,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,24,846.0,295.0,5,5042,212.0
42,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,12.0,4.0,5,5042,212.0
42,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,10,51.0,21.0,5,5042,212.0
42,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,54,4739.0,1444.0,5,5042,212.0
42,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,5,5042,212.0
42,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,25,732.0,218.0,5,5042,212.0
44,Sin informacion,Sin informacion,Casa,8,0.0,0.0,5,5044,132.0
44,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,4.0,1.0,5,5044,132.0
44,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,30.0,8.0,5,5044,132.0
44,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,87,4061.0,1282.0,5,5044,132.0
44,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,31.0,9.0,5,5044,132.0
44,Material prefabricado,"Cemento, gravilla",Casa,3,14.0,8.0,5,5044,132.0
44,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,20,233.0,76.0,5,5044,132.0
44,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,5,15.0,5.0,5,5044,132.0
44,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,5.0,2.0,5,5044,132.0
44,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,4.0,1.0,5,5044,132.0
44,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,1,3.0,1.0,5,5044,132.0
45,Sin informacion,Sin informacion,Casa,3,0.0,0.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,7.0,3.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,3.0,3.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,33,557.0,193.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,10,401.0,141.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,83,1165.0,401.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,5,8.0,5.0,5,5045,322.0
45,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,3,16.0,5.0,5,5045,322.0
45,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,2.0,5,5045,322.0
45,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,2.0,1.0,5,5045,322.0
45,Concreto vaciado,"Cemento, gravilla",Casa,1,13.0,4.0,5,5045,322.0
45,Concreto vaciado,"Tierra, arena, barro",Casa,1,7.0,2.0,5,5045,322.0
45,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,5,5045,322.0
45,Material prefabricado,"Cemento, gravilla",Casa,1,3.0,2.0,5,5045,322.0
45,Material prefabricado,"Cemento, gravilla",Apartamento,1,1.0,1.0,5,5045,322.0
45,Material prefabricado,"Tierra, arena, barro",Casa,1,1.0,1.0,5,5045,322.0
45,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1.0,1.0,5,5045,322.0
45,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,4,12.0,5.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,19.0,6.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,45,2317.0,757.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,2,7.0,2.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,26,250.0,67.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3.0,1.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,91,2155.0,681.0,5,5045,322.0
45,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,4.0,3.0,5,5045,322.0
45,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,3.0,1.0,5,5045,322.0
51,Sin informacion,Sin informacion,Casa,55,0.0,0.0,5,5051,744.0
51,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,3.0,1.0,5,5051,744.0
51,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,11,300.0,80.0,5,5051,744.0
51,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,10,53.0,15.0,5,5051,744.0
51,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,2,11.0,3.0,5,5051,744.0
51,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,46,252.0,64.0,5,5051,744.0
51,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,2.0,1.0,5,5051,744.0
51,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,5,39.0,9.0,5,5051,744.0
51,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,609,13469.0,3706.0,5,5051,744.0
51,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,4,10.0,4.0,5,5051,744.0
55,Sin informacion,Sin informacion,Casa,4,0.0,0.0,5,5055,53.0
55,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,34.0,10.0,5,5055,53.0
55,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1.0,1.0,5,5055,53.0
55,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,32,3545.0,1075.0,5,5055,53.0
55,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,5.0,1.0,5,5055,53.0
55,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,1,2.0,1.0,5,5055,53.0
55,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,8,78.0,23.0,5,5055,53.0
55,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,2,42.0,12.0,5,5055,53.0
55,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,45.0,14.0,5,5055,53.0
59,Sin informacion,Sin informacion,Casa,3,0.0,0.0,5,5059,50.0
59,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,13.0,4.0,5,5059,50.0
59,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,44,2180.0,877.0,5,5059,50.0
59,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,1.0,1.0,5,5059,50.0
79,Sin informacion,Sin informacion,Casa,12,0.0,0.0,5,5079,219.0
79,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,59,1892.0,707.0,5,5079,219.0
79,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,3.0,1.0,5,5079,219.0
79,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,128,15641.0,6184.0,5,5079,219.0
79,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,6.0,2.0,5,5079,219.0
79,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,4.0,1.0,5,5079,219.0
79,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,5,40.0,18.0,5,5079,219.0
79,Concreto vaciado,"Cemento, gravilla",Casa,2,27.0,14.0,5,5079,219.0
79,Material prefabricado,"Cemento, gravilla",Casa,1,8.0,4.0,5,5079,219.0
79,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,7,14.0,7.0,5,5079,219.0
79,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,1.0,1.0,5,5079,219.0
86,Sin informacion,Sin informacion,Casa,14,0.0,0.0,5,5086,67.0
86,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,8.0,3.0,5,5086,67.0
86,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,18,271.0,74.0,5,5086,67.0
86,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,7.0,3.0,5,5086,67.0
86,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,31,3189.0,888.0,5,5086,67.0
86,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,6.0,1.0,5,5086,67.0
88,Sin informacion,Sin informacion,Casa,21,0.0,0.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,12,75.0,24.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,4.0,1.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,156,3451.0,1203.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,19,53.0,23.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,174,4591.0,1634.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,15,48.0,22.0,5,5088,439.0
88,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,5,36.0,14.0,5,5088,439.0
88,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,4.0,2.0,5,5088,439.0
88,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,6.0,3.0,5,5088,439.0
88,Concreto vaciado,"Cemento, gravilla",Casa,3,3.0,3.0,5,5088,439.0
88,Concreto vaciado,"Cemento, gravilla",Apartamento,2,9.0,2.0,5,5088,439.0
88,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,10.0,3.0,5,5088,439.0
88,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,3,9.0,3.0,5,5088,439.0
88,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Apartamento,1,3.0,1.0,5,5088,439.0
88,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,1,1.0,1.0,5,5088,439.0
