COD,"Bloque, ladrillo, piedra, madera pulida","Cana, esterilla, otros vegetales",Concreto vaciado,Guadua,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Material prefabricado,No tiene paredes,Sin informacion,"Tapia pisada, bahareque, adobe"
27075,14,0,2,0,22,0,2,0,0,0
27077,67,12,4,2,387,6,3,10,16,0
27099,9,8,0,1,651,0,1,40,1,7
27135,16,1,0,2,38,0,0,0,4,0
27150,39,1,1,0,737,4,1,13,62,7
27160,63,5,1,4,148,2,0,0,44,1
27205,27,0,0,1,103,8,3,0,52,3
27245,73,0,1,0,76,0,1,1,6,6
27250,12,0,0,0,301,2,1,0,23,3
27361,162,1,9,0,338,2,6,0,34,4
27372,10,0,0,0,303,1,0,5,3,2
27413,48,1,0,0,117,0,0,0,30,1
27425,12,3,2,0,293,3,2,2,9,4
27430,58,5,8,4,294,1,1,5,19,2
27450,183,1,6,0,525,1,2,1,63,5
27491,27,4,18,0,316,2,2,0,80,0
27495,20,8,1,0,86,0,0,0,2,1
27580,6,0,0,5,138,2,0,0,3,1
27600,14,0,0,1,113,0,0,0,24,0
27615,79,2,20,2,2259,41,2,8,248,8
27660,46,8,14,1,239,1,0,0,90,7
27745,11,5,0,0,12,0,0,0,3,0
27787,154,2,0,8,309,4,4,3,28,2
27800,69,2,5,0,476,6,3,13,74,1
27810,92,0,1,0,31,0,0,0,14,1
41001,560,0,10,6,71,25,3,0,298,164
41006,140,0,4,8,52,3,3,0,46,279
41013,17,0,0,0,1,0,0,0,5,22
41016,125,0,0,10,2,5,2,0,46,58
41020,668,1,1,8,152,10,3,0,264,412
41026,110,0,0,0,0,0,0,0,32,16
41078,8,0,3,2,4,0,0,0,7,44
41132,110,0,4,1,3,3,1,0,20,20
41206,179,0,4,2,78,4,2,0,328,803
41244,27,0,0,1,0,0,0,0,7,26
41298,240,0,8,49,33,0,1,0,147,273
41306,120,1,0,2,8,2,1,0,40,75
41319,47,0,0,6,0,0,1,0,6,53
41349,19,0,0,2,2,1,0,0,2,9
41357,64,0,1,0,7,0,111,0,11,20
41359,194,0,0,1,33,0,1,0,2,28
41378,91,0,2,0,62,0,0,0,19,25
41396,195,0,3,23,55,22,3,0,43,264
41483,9,0,3,1,2,2,1,0,27,43
41503,38,0,1,1,3,0,1,0,0,43
41518,12,0,0,1,1,0,0,0,12,40
41524,179,0,0,2,40,5,1,0,58,72
41530,39,0,0,0,22,1,0,0,5,41
41548,18,0,1,0,0,0,0,0,1,42
41551,850,3,4,10,31,4,0,0,233,218
41615,138,1,2,2,6,7,0,0,51,34
41660,32,0,0,1,21,0,0,0,6,32
41668,170,2,1,1,78,2,1,0,30,50
41676,18,0,0,2,4,0,0,0,20,57
41770,270,0,7,15,51,2,0,0,79,417
41791,64,1,0,25,0,0,0,0,20,94
41797,47,0,0,0,0,0,0,0,7,75
41799,91,0,0,0,18,3,0,0,35,73
41801,31,0,0,1,0,0,0,0,10,57
41807,34,0,0,2,0,0,0,0,6,33
41872,93,1,0,0,0,0,2,0,31,87
41885,87,0,0,0,3,1,1,0,96,58
44001,511,68,18,183,128,64,27,1,83,279
44035,131,12,6,15,30,9,24,0,6,150
44078,56,0,2,0,5,15,1,0,14,39
44090,216,17,2,4,33,23,0,0,32,31
44098,43,0,0,0,4,6,0,0,11,217
44110,12,0,0,0,6,0,1,0,4,0
44279,59,1,0,0,10,4,0,0,45,27
44378,132,0,0,2,1,0,1,0,5,386
44420,21,1,0,0,2,0,0,0,2,3
44430,307,42,18,62,68,234,42,1,1,121
44560,214,84,10,127,61,487,72,0,14,190
44650,138,0,3,13,5,5,1,0,32,124
44847,939,216,49,550,286,396,64,0,52,450
44855,12,0,0,0,3,0,0,0,3,15
44874,23,0,0,0,6,0,0,0,7,5
47001,849,7,16,5,125,30,3,0,445,74
47030,35,1,0,7,7,20,0,0,3,3
47053,88,4,3,3,27,3,1,0,41,41
47058,61,1,1,0,60,0,0,0,10,4
47161,10,0,1,1,0,0,0,0,6,2
47170,14,3,0,11,66,0,0,0,1,3
47189,251,20,9,14,178,37,1,0,48,32
47205,4,0,0,0,1,0,0,0,2,2
47245,150,22,1,4,33,12,0,0,86,184
47258,22,1,0,0,0,0,0,0,20,14
47268,52,4,0,0,1,2,0,0,7,1
47288,109,4,2,1,41,2,0,3,36,54
47318,65,2,0,12,28,1,1,0,17,146
47460,39,9,0,0,65,1,0,0,5,23
47541,18,0,0,0,0,2,0,0,11,0
47545,52,1,2,2,38,1,0,0,16,47
47551,93,0,0,0,58,2,0,0,56,31
47555,38,1,0,0,105,1,3,0,7,49
47570,33,0,0,0,18,0,1,0,15,5
47605,20,3,1,0,0,0,0,0,17,3
47660,43,12,1,0,141,2,0,0,23,33
47675,22,2,0,0,1,2,0,0,8,1
47692,66,1,10,1,56,0,2,0,20,55
47703,56,0,15,1,22,0,0,0,9,21
47707,82,0,0,9,63,0,0,0,10,42
47720,32,0,0,1,38,0,0,0,43,16
47745,34,1,0,0,312,19,0,0,12,0
47798,21,0,0,1,36,1,0,0,13,14
47960,10,0,0,0,12,0,0,0,6,11
47980,203,9,2,7,21,78,1,0,24,35
50001,1042,1,85,2,43,35,24,0,200,4
50006,164,0,4,0,16,8,2,0,25,2
50110,96,1,0,0,12,11,1,0,20,0
50124,111,0,0,0,7,15,3,0,34,0
50150,100,0,2,0,5,10,3,0,7,0
50223,69,0,0,0,25,0,0,0,37,0
50226,123,1,2,0,4,23,1,0,17,0
50245,9,0,1,0,3,0,0,0,6,9
50251,68,1,1,3,45,7,2,0,82,1
50270,18,0,0,0,4,0,0,0,0,0
50287,139,0,0,0,16,6,1,0,24,1
50313,148,0,1,1,8,9,0,0,27,1
50318,76,0,2,1,2,4,0,0,7,0
50325,45,13,2,1,439,31,1,14,66,2
50330,33,1,1,1,125,0,10,0,25,0
50350,125,4,8,8,1280,21,8,1,274,5
50370,41,5,6,2,771,13,1,0,79,2
50400,39,0,1,0,23,1,0,0,11,0
50450,36,1,2,0,364,10,2,0,55,0
50568,143,3,7,4,425,34,10,0,176,1
50573,288,3,3,7,32,68,2,0,136,5
50577,127,0,1,0,137,13,1,0,59,0
50590,73,3,0,0,665,14,17,0,190,0
50606,174,0,5,0,2,1,0,0,82,0
50680,97,5,0,1,8,26,2,0,50,0
50683,111,3,0,0,90,3,4,0,26,0
50686,8,0,0,0,3,0,0,0,0,12
50689,112,0,1,0,20,8,1,0,28,1
50711,275,9,6,1,1235,30,60,0,338,4
52001,634,0,19,1,68,7,6,0,70,64
52019,3,0,0,1,1,0,0,0,0,21
52022,14,0,0,0,0,0,0,0,3,1
52036,29,0,1,0,0,0,0,0,0,3
52051,5,0,0,0,0,0,0,0,1,17
52079,90,9,21,2,1276,2,1,3,44,5
52083,23,0,0,0,2,0,0,0,1,1
52110,51,0,2,0,1,0,1,0,5,103
52203,5,0,0,0,0,0,0,0,1,16
52207,19,0,0,0,0,0,0,0,0,21
52210,7,0,0,0,0,0,0,0,1,16
52215,34,0,0,0,5,0,2,0,1,27
52224,42,0,0,0,0,0,0,0,1,5
52227,216,6,14,0,197,2,1,0,7,8
52233,104,0,1,0,64,1,0,0,24,20
52240,67,0,1,0,0,0,1,0,37,6
52250,15,4,3,66,860,2,1,12,35,4
52254,27,0,0,0,0,0,0,0,1,4
52256,30,0,0,0,27,0,0,0,5,159
52258,25,0,0,0,0,0,0,0,4,115
52260,68,0,1,0,1,0,0,0,7,17
52287,16,0,0,0,3,0,0,0,3,40
52317,180,0,0,1,1,0,0,0,2,16
52320,26,0,0,0,0,0,0,0,0,33
52323,12,0,0,0,0,0,0,0,0,10
52352,7,0,0,0,0,0,0,0,15,18
52354,31,0,0,0,1,0,0,0,2,14
52356,180,0,5,1,151,2,4,0,4,20
52378,47,0,0,0,0,0,0,0,1,29
52381,22,0,0,0,6,0,0,0,1,6
52385,39,0,0,0,52,0,0,0,1,15
52390,5,0,1,0,297,2,8,0,14,1
52399,34,0,2,0,0,1,0,0,1,78
52405,20,0,3,0,7,0,1,0,7,201
52411,42,0,0,0,2,0,0,0,0,0
52418,61,0,0,0,57,2,1,0,0,24
52427,16,1,2,4,468,1,3,9,44,0
52435,621,0,0,1,103,3,1,0,130,15
52473,12,0,0,0,228,0,1,0,24,0
52480,21,0,0,0,3,0,0,0,0,3
52490,21,0,0,0,501,2,3,0,19,1
52506,50,0,0,0,0,0,0,0,6,10
52520,8,0,1,0,169,0,2,1,9,0
52540,63,0,0,0,46,2,1,0,7,61
52560,156,0,5,0,0,0,0,0,18,14
52565,17,0,0,0,1,0,0,0,0,17
52573,43,0,1,0,21,0,0,0,13,30
52585,26,0,0,0,0,0,0,0,1,11
52612,64,8,41,29,585,25,1,2,38,7
52621,43,0,5,4,679,1,6,1,24,1
52678,211,10,3,3,139,48,0,0,5,122
52683,55,0,2,0,0,0,1,0,0,10
52685,6,0,0,0,0,0,0,0,0,19
52687,16,0,3,0,0,0,0,0,3,105
52693,39,0,0,0,0,0,0,0,0,9
52694,1,0,0,0,0,0,0,0,0,23
52696,94,1,1,0,631,3,1,0,26,4
52699,165,2,6,1,156,0,0,0,3,81
52720,25,0,0,0,0,0,0,0,1,1
52786,58,0,0,0,2,0,1,0,8,26
52788,24,0,0,0,2,0,1,0,3,24
52835,402,2,61,14,1828,23,36,5,82,4
52838,108,0,3,0,3,0,0,0,9,14
52885,9,0,0,0,0,0,0,0,3,27
54001,728,3,20,0,210,29,9,0,363,39
54003,219,0,1,2,6,1,1,0,20,121
54051,28,0,1,0,6,0,1,0,15,45
54099,24,0,0,0,0,0,1,0,7,6
54109,40,0,0,0,0,0,0,0,5,46
54125,20,0,0,0,0,0,0,0,2,15
54128,49,0,1,0,3,1,1,0,8,43
54172,29,0,0,0,1,0,0,0,0,2
54174,35,0,0,0,24,0,0,0,7,17
54206,130,1,3,0,90,9,4,0,45,103
54223,17,0,0,0,0,0,0,0,46,50
54239,11,0,0,0,5,1,0,0,0,13
54245,16,1,0,0,102,3,0,0,19,114
54250,71,0,0,0,244,3,1,0,14,19
54261,526,4,2,3,99,2,1,0,81,34
54313,31,0,0,0,4,2,7,0,8,17
54344,114,0,0,0,51,0,1,0,25,333
54347,24,0,0,0,0,0,0,0,1,3
54377,34,0,0,0,1,0,0,0,3,31
54385,133,0,0,0,17,2,1,0,10,10
54398,24,0,0,0,0,0,0,0,9,77
54405,92,0,5,0,7,1,1,0,20,2
54418,5,0,0,0,0,0,0,0,0,5
54480,23,0,0,0,0,0,0,0,3,8
54498,159,0,1,0,2,2,2,0,27,102
54518,35,0,0,0,10,0,0,0,2,17
54520,43,0,0,0,1,0,0,0,11,3
54553,14,0,0,0,2,0,0,0,0,0
54599,21,0,0,0,0,0,0,0,5,1
54660,67,0,2,0,4,0,2,0,26,36
54670,49,0,0,0,24,0,0,0,5,127
54673,38,1,0,0,6,0,0,0,23,5
54680,28,0,0,0,1,0,0,0,10,14
54720,122,0,1,0,155,2,1,0,29,101
54743,120,0,0,0,1,0,0,0,18,15
54800,54,1,0,0,33,0,0,1,0,31
54810,277,0,3,0,698,36,3,0,23,1
54820,201,2,0,1,192,2,0,0,70,114
54871,15,0,0,0,0,0,0,0,8,54
54874,80,0,1,1,0,0,3,0,31,2
63001,147,0,21,1,0,0,5,0,15,1
63111,17,1,0,0,0,0,0,0,0,0
63130,82,7,3,8,12,1,0,0,8,3
63190,37,2,1,0,1,0,2,0,4,1
63212,16,1,1,1,0,0,0,0,1,0
63272,32,1,1,0,1,0,0,0,1,0
63302,8,0,0,0,16,0,1,0,0,11
63401,48,4,1,1,4,0,2,0,17,2
63470,61,0,4,1,0,0,0,0,0,1
63548,32,0,1,0,2,0,0,0,20,5
63594,46,0,1,0,0,0,0,0,4,3
63690,27,1,6,0,3,0,0,0,6,7
66001,1580,109,76,23,53,5,22,0,440,42
66045,25,0,0,0,2,0,0,0,3,4
66075,34,1,2,0,1,0,6,0,1,2
66088,50,1,0,5,1,0,0,0,1,9
66170,300,5,28,1,2,0,2,0,39,5
66318,20,0,0,0,0,0,0,0,3,33
66383,43,1,0,0,0,0,0,0,6,0
66400,16,0,0,0,0,0,0,0,4,2
66440,66,1,3,121,1,1,0,0,5,11
66456,82,49,3,20,139,0,9,0,44,16
66572,208,28,3,35,135,1,1,0,49,2
66594,68,6,2,3,0,0,0,0,9,24
66682,218,14,13,4,13,1,6,0,85,44
66687,42,0,2,1,4,0,0,0,4,1
68001,290,0,7,0,7,0,6,0,8,8
68013,10,0,0,0,0,0,0,0,0,5
68020,19,0,0,0,4,0,0,0,0,11
68051,43,0,0,0,0,0,0,0,3,8
68077,42,0,1,0,2,0,1,0,4,1
68079,20,1,0,0,0,0,0,0,8,31
68081,567,1,2,0,174,7,4,0,174,5
68092,30,0,1,0,24,0,0,0,28,14
68101,26,0,0,0,68,0,0,0,11,42
68121,11,0,0,1,0,0,0,0,1,1
68132,13,0,0,0,0,0,0,0,1,1
68147,13,0,0,0,0,0,0,0,3,10
68152,29,0,0,0,0,0,0,0,7,32
68160,33,0,0,0,0,0,0,0,7,10
68162,47,0,0,0,1,0,0,0,5,7
68167,77,0,1,1,3,0,1,0,26,3
68169,18,0,0,0,1,0,1,0,3,15
68176,17,0,0,0,2,0,0,0,3,3
68179,16,0,0,0,0,0,0,0,1,1
68190,363,2,16,1,344,6,7,0,287,1
68207,19,0,0,0,0,1,0,0,2,16
68209,8,0,0,0,0,0,0,0,1,0
68211,6,0,0,0,1,0,0,0,0,8
68217,71,0,1,0,2,0,0,0,35,14
68229,66,0,0,0,0,0,0,0,15,32
68235,68,0,2,0,100,0,1,0,9,0
68245,7,0,0,0,0,0,0,0,0,9
68250,26,0,0,0,54,0,0,0,30,15
68255,71,0,1,0,10,2,2,0,12,21
68264,43,0,0,0,0,0,0,0,8,3
68266,12,0,0,0,0,0,0,0,0,6
68271,30,0,0,0,29,0,0,0,10,0
68276,132,0,2,0,0,6,1,0,3,0
68296,3,0,0,0,0,0,0,0,0,15
68298,32,1,0,0,18,4,0,0,12,14
68307,401,0,2,0,30,11,3,0,62,31
68318,47,0,0,0,0,0,0,0,8,28
68320,36,0,0,0,0,0,0,0,2,2
68322,21,0,0,0,0,0,0,0,0,0
68324,24,2,0,0,5,0,0,0,5,16
68327,16,0,0,0,0,0,0,0,0,0
68344,16,0,0,0,1,0,0,0,4,0
68368,13,0,0,0,0,0,0,0,1,6
68370,4,0,0,0,0,0,0,0,1,7
68377,20,0,1,0,75,0,2,0,18,7
68385,72,0,0,0,33,0,1,0,14,0
68397,11,0,0,0,12,0,0,0,1,5
68406,193,0,0,0,24,2,1,0,6,10
68418,154,0,1,0,1,1,0,0,34,31
68425,10,0,0,0,0,0,0,0,2,12
68432,8,0,0,0,0,0,0,0,0,6
68444,29,0,0,0,0,0,3,0,12,5
68464,38,0,0,0,0,0,0,0,4,50
68468,9,1,0,0,0,0,0,0,1,32
68498,12,0,0,0,0,0,0,0,0,3
68500,70,0,0,1,8,0,1,0,13,0
68502,27,0,0,0,0,0,0,0,7,46
68522,29,0,0,0,0,0,0,0,3,4
68524,18,0,0,0,0,0,0,0,0,0
68533,58,0,0,0,0,0,0,0,2,1
68547,675,0,5,1,2,0,1,0,128,15
68549,34,0,0,0,1,0,0,0,9,0
68572,47,0,1,0,0,0,0,0,14,2
68573,122,0,2,0,117,2,1,0,133,0
68575,106,6,1,4,168,0,1,0,47,3
68615,308,1,1,1,54,8,1,0,39,7
68655,197,2,22,0,66,5,1,0,31,0
68669,27,0,0,0,0,0,0,0,2,52
68673,9,0,0,0,0,0,0,0,0,0
68679,48,0,0,0,0,0,0,0,5,3
68682,9,0,0,0,0,0,0,0,2,7
68684,9,0,0,0,0,0,0,0,1,7
68686,14,0,0,0,0,0,0,0,1,8
68689,263,0,2,0,110,2,1,0,44,7
68705,21,0,0,0,0,0,0,0,2,9
68720,14,0,0,0,33,0,0,0,25,9
68745,106,0,0,0,88,1,0,0,28,8
68755,58,0,0,0,0,0,0,0,2,1
68770,59,2,0,0,5,0,0,0,10,3
68773,21,0,0,0,17,0,0,0,5,25
68780,19,0,0,0,0,0,0,0,9,29
68820,51,0,2,0,0,0,0,0,2,6
68855,24,0,0,0,1,0,0,0,3,0
68861,275,0,1,0,53,0,0,0,18,3
68867,20,0,0,0,0,0,0,0,1,5
68872,9,0,0,0,0,0,0,0,1,26
68895,37,0,1,0,0,1,0,0,7,37
70001,186,11,7,4,6,0,0,0,14,78
70110,15,0,2,3,2,0,0,0,13,5
70124,75,0,0,0,5,0,2,0,4,44
70204,22,4,0,0,24,3,1,0,8,1
70215,130,18,2,3,2,1,3,0,10,2
70221,205,15,8,6,58,9,4,0,23,38
70230,7,0,1,2,6,0,0,0,6,20
70233,25,5,1,0,2,0,0,0,7,23
70235,79,2,2,0,3,0,0,0,5,20
70265,71,5,0,0,91,2,0,0,4,0
70400,54,3,0,0,0,0,0,0,1,34
70418,149,8,0,0,0,0,0,0,13,24
70429,147,19,1,3,186,1,3,0,7,10
70473,56,4,0,15,1,1,4,0,19,16
70508,57,30,1,0,18,6,0,0,35,75
70523,19,3,1,3,2,0,0,0,5,16
70670,120,15,1,0,0,0,0,0,5,39
70678,149,36,3,32,58,23,1,0,178,67
70702,27,7,0,0,3,0,0,0,0,3
70708,207,2,0,7,23,5,1,0,43,99
70713,114,48,1,5,78,11,2,0,95,27
70717,18,0,0,1,3,0,0,0,0,0
70742,30,7,2,5,8,0,0,0,2,4
70771,133,34,3,0,146,1,5,0,34,69
70820,84,1,0,0,8,0,1,0,38,21
70823,94,5,6,0,28,0,1,0,8,3
73001,1185,41,71,8,142,34,12,0,188,82
73024,14,0,0,0,0,0,0,0,15,61
73026,50,0,0,1,3,0,0,0,4,13
73030,78,0,0,2,0,0,0,0,33,6
73043,56,0,0,0,36,0,0,0,13,2
73055,67,1,0,0,7,0,0,0,11,0
73067,61,0,2,1,11,2,0,0,38,125
73124,51,0,0,1,12,1,0,0,7,1
73148,67,0,0,0,0,0,5,0,78,4
73152,16,0,1,0,14,0,1,0,1,1
73168,246,1,6,3,72,2,3,0,85,133
73200,175,0,1,0,0,1,0,0,7,28
73217,180,0,12,64,6,2,1,0,49,267
73226,32,0,2,0,11,2,0,0,13,61
73236,14,1,1,1,3,0,0,0,5,78
73268,148,0,2,0,0,0,0,0,0,1
73270,35,1,0,0,11,0,0,0,1,0
73275,45,0,1,0,0,0,0,0,18,0
73283,51,0,0,0,25,0,1,0,2,0
73319,246,0,3,2,2,1,0,0,15,33
73347,25,0,1,1,3,0,1,0,2,0
73349,51,0,5,0,1,0,0,0,23,0
73352,76,1,0,2,12,2,40,0,18,20
73408,44,3,1,1,9,0,2,0,13,6
73411,83,4,3,1,50,0,0,0,9,2
73443,121,1,3,0,25,6,1,0,14,0
73449,162,0,4,3,1,1,6,0,25,8
73461,25,0,0,0,25,0,1,0,10,0
73483,74,0,4,4,6,2,3,0,27,75
73504,170,1,8,3,23,0,1,0,19,265
73520,14,0,0,0,9,0,0,0,5,0
73547,119,0,0,6,0,1,1,0,25,37
73555,133,1,1,0,212,1,6,0,15,57
73563,99,4,7,1,5,9,0,0,65,47
73585,285,1,2,6,22,4,3,0,69,122
73616,198,1,0,6,101,2,3,0,74,88
73622,11,0,0,0,48,1,1,0,9,0
73624,88,4,1,2,38,0,4,0,26,78
73671,50,0,0,0,0,0,0,0,11,4
73675,46,0,2,0,20,1,1,0,3,16
73678,133,0,4,2,1,2,3,0,37,35
73686,8,0,2,0,37,0,0,0,1,1
73770,14,2,1,1,0,0,0,0,1,10
73854,77,0,0,8,1,1,0,0,14,25
73861,50,3,0,1,6,0,0,0,5,24
73870,33,2,0,0,35,0,0,0,13,1
73873,78,1,0,1,53,0,0,0,56,62
76001,624,8,31,5,19,4,23,0,32,14
76020,25,2,1,0,1,0,0,0,9,3
76036,61,2,6,0,2,0,3,0,1,4
76041,54,4,1,1,1,0,0,0,40,4
76054,67,15,0,0,3,0,0,0,8,12
76100,109,17,0,2,46,0,1,0,21,24
76109,704,8,50,2,2096,22,26,2,375,8
76111,125,4,0,9,41,2,1,0,38,18
76113,119,30,0,1,5,9,0,0,6,18
76122,41,0,0,1,0,0,0,0,9,2
76126,68,3,0,1,87,1,0,0,163,5
76130,169,3,0,2,0,1,1,0,17,3
76147,100,0,0,1,0,0,0,0,0,4
76233,623,12,9,2,333,6,50,0,400,152
76243,56,9,0,0,2,0,0,0,7,14
76246,10,0,0,1,1,0,1,0,6,27
76248,175,2,27,0,8,0,5,0,89,5
76250,18,24,1,2,10,1,0,0,17,43
76275,266,18,5,5,125,1,5,0,12,140
76306,42,0,0,0,28,0,1,0,3,1
76318,43,0,1,0,2,0,0,0,0,0
76364,267,22,3,30,117,7,4,0,89,50
76377,81,4,1,0,7,1,1,0,33,27
76400,42,4,1,0,0,3,0,0,21,11
76403,33,1,2,0,0,0,1,0,11,4
76497,40,0,0,1,0,0,1,0,1,5
76520,560,0,2,1,28,0,4,0,36,10
76563,112,2,10,2,8,0,1,0,21,3
76606,40,1,1,0,1,0,0,0,32,9
76616,32,0,0,0,6,0,1,0,9,19
76622,61,2,2,0,3,0,0,0,14,13
76670,149,2,0,2,9,0,0,0,22,12
76736,71,0,1,3,17,0,0,0,6,12
76823,46,2,0,0,0,0,0,0,17,17
76828,62,13,1,3,16,14,3,0,15,34
76834,232,11,5,1,81,2,15,0,80,30
76845,14,0,0,0,0,0,0,0,2,1
76863,13,0,0,0,2,0,0,0,5,25
76869,53,1,0,0,1,0,0,0,4,21
76890,98,1,1,0,8,0,0,0,11,23
76892,309,7,2,1,44,1,15,0,104,49
76895,55,2,4,5,0,1,2,0,23,3
81001,343,14,8,10,109,137,1,0,80,37
81065,310,28,5,6,694,77,13,0,107,5
81220,41,0,0,0,1,11,7,0,43,54
81300,172,1,1,1,317,3,2,0,78,1
81591,61,0,1,0,21,37,5,0,53,14
81736,85,1,1,2,123,4,1,0,12,1
81794,379,14,6,13,484,74,6,0,206,67
85001,593,3,10,0,17,56,5,0,67,5
85010,444,1,2,0,7,22,1,0,55,0
85015,26,0,0,0,44,0,0,0,27,4
85125,234,8,1,4,56,48,5,3,206,162
85136,15,0,0,0,1,0,0,0,2,0
85139,151,0,5,0,0,3,0,0,64,3
85162,181,0,9,0,9,4,0,0,38,0
85225,278,0,2,0,15,26,1,0,35,9
85230,81,0,7,1,4,56,5,0,32,40
85250,380,3,9,6,32,17,19,0,124,265
85263,130,0,15,0,9,8,0,0,24,16
85279,26,0,0,1,17,0,1,0,4,0
85300,62,0,0,0,3,0,0,0,10,0
85315,19,0,0,0,19,0,0,0,4,0
85325,200,1,1,0,6,8,2,0,37,26
85400,55,0,0,0,13,3,2,0,9,53
85410,293,0,2,0,9,23,7,0,42,0
85430,183,1,25,1,1,4,2,0,35,14
85440,360,0,3,0,45,29,4,0,104,1
86001,215,0,56,0,245,10,0,0,159,0
86219,22,0,1,0,6,0,0,0,3,0
86320,40,1,0,0,406,2,0,0,12,0
86568,283,1,15,1,1401,2,11,1,80,1
86569,48,0,4,1,363,1,0,0,45,1
86571,106,11,13,1,1542,27,4,3,114,7
86573,82,2,15,3,1332,9,5,7,12,4
86749,77,0,1,1,32,0,0,0,19,0
86755,73,0,0,0,61,0,1,0,26,1
86757,23,1,1,0,115,0,1,0,8,0
86760,70,0,0,0,23,0,0,0,4,1
86865,63,0,3,0,296,1,0,0,15,0
86885,102,4,4,0,627,3,2,0,37,4
88001,119,0,5,0,9,0,12,0,3,0
88564,9,0,0,1,5,1,6,0,7,1
91001,69,2,6,0,170,0,1,0,14,1
91263,5,5,1,0,117,1,0,0,7,0
91405,4,19,0,0,163,0,0,0,82,0
91407,1,13,2,3,321,2,1,8,6,1
91430,3,7,0,0,13,1,0,0,1,0
91460,2,15,0,0,88,1,0,0,0,0
91530,1,0,0,0,37,0,0,0,1,0
91536,0,0,0,0,59,0,0,0,14,0
91540,74,1,6,0,188,5,0,0,7,0
91669,1,0,0,0,114,1,0,0,24,0
91798,1,2,0,0,254,0,0,0,9,1
94001,56,46,3,6,200,24,3,0,66,201
94343,14,77,3,62,372,9,2,9,19,6
94663,3,3,0,5,83,4,0,1,23,0
94883,1,0,0,0,78,2,12,1,0,19
94884,0,0,0,0,44,0,2,1,6,20
94885,0,0,0,0,20,0,0,0,0,1
94886,4,0,0,0,5,4,0,0,10,23
94887,0,0,0,0,15,0,3,0,0,29
94888,1,0,0,1,21,0,0,0,7,8
95001,278,6,9,5,1305,64,10,6,416,6
95015,14,1,1,3,282,7,0,1,28,1
95025,95,3,1,3,905,8,4,1,171,6
95200,3,1,1,1,575,8,1,2,34,1
97001,27,54,1,7,958,19,4,11,16,13
97161,4,0,1,0,131,0,0,1,2,1
97511,0,77,0,14,82,7,1,1,11,0
97666,1,15,1,1,107,1,0,4,1,0
97777,1,1,0,0,62,0,0,1,13,0
97889,2,2,1,0,65,0,0,0,0,8
99001,154,5,5,1,90,44,5,0,24,5
99524,100,3,18,1,189,53,6,0,90,12
99624,151,0,0,0,61,41,0,0,29,8
99773,91,218,15,124,1319,132,29,33,110,113
