cod,mpio_name,ADO|EU/LWAL+DNO/H:1,"ADO|EU/LWAL+DNO/H:1,2",CR+PC/LWAL+DUL/H:1,"CR+PC/LWAL+DUL/H:1,2",CR/LINF+DNO/H:3,CR/LINF+DNO/H:4,CR/LINF+DNO/H:5,"CR/LINF+DNO/H:6,10",CR/LINF+DUL/H:3,CR/LINF+DUL/H:4,CR/LINF+DUL/H:5,"CR/LINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DNO/H:1,MCF/LWAL+DNO/H:2,MCF/LWAL+DNO/H:3,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,"W+WO/LN+DNO/H:1,2",CR/LINF+DUH/H:3,CR/LINF+DUH/H:4,CR/LINF+DUH/H:5,"CR/LINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LINF+DUM/H:3,CR/LINF+DUM/H:4,CR/LINF+DUM/H:5,"CR/LINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10",CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,"CR/LWAL+DUL/H:6,10"
15632,Saboyá,16,30,0,2,0,0,0,0,0,0,0,0,3,2,1,24,9,0,0,0,0,0,0,0,0,0,7,4,179,73,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15638,Sáchica,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,12,7,369,157,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15646,Samacá,4,18,0,15,0,0,0,0,0,0,0,0,1,1,0,77,30,0,0,0,0,0,0,0,0,0,32,15,922,394,0,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15660,San Eduardo,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,12,4,0,0,0,0,0,0,0,0,0,7,3,133,55,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15664,San José de Pare,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0,6,4,162,68,0,33,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15667,San Luis de Gaceno,1,12,1,10,0,0,0,0,0,0,0,0,2,1,1,34,15,0,0,0,0,0,0,0,0,0,21,8,420,172,0,157,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,San Mateo,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,8,4,184,77,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15676,San Miguel de Sema,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,1,67,30,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15681,San Pablo de Borbur,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,1,65,27,0,20,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15686,Santana,0,7,0,8,0,0,0,0,0,0,0,0,1,1,5,37,14,0,0,0,0,0,0,0,0,0,19,10,469,199,0,116,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15690,Santa María,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2,25,10,0,0,0,0,0,0,0,0,0,17,6,356,150,0,89,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15693,Santa Rosa de Viterbo,4,57,0,2,0,0,0,0,0,0,0,0,5,3,1,116,49,0,0,0,0,0,0,0,0,0,49,22,1323,558,0,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15696,Santa Sofía,4,16,0,1,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,7,1,125,47,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15720,Sativanorte,7,75,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,6,2,105,44,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15723,Sativasur,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,35,13,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15740,Siachoque,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,7,3,161,67,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15753,Soatá,13,110,1,3,0,0,0,0,0,0,0,0,11,5,0,83,36,0,0,0,0,0,0,0,0,0,25,13,745,315,0,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15755,Socotá,43,71,1,2,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,6,3,171,71,0,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15757,Socha,13,75,0,4,0,0,0,0,0,0,0,0,1,0,1,47,21,0,0,0,0,0,0,0,0,0,23,10,607,256,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15759,Sogamoso,18,120,2,68,0,2078,2078,0,0,0,0,0,0,0,7,908,724,178,0,0,0,0,0,0,0,0,33,10,6094,4833,1207,1892,16,4,0,518,520,0,42,32,8,125,127,1730,1385,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15761,Somondoco,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,3,2,108,46,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15762,Sora,4,17,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1,65,26,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15763,Sotaquirá,12,26,0,2,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,10,4,197,81,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15764,Soracá,0,3,0,2,0,0,0,0,0,0,0,0,13,6,0,46,19,0,0,0,0,0,0,0,0,0,6,3,160,64,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15774,Susacón,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15776,Sutamarchán,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,9,5,281,120,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15778,Sutatenza,7,14,0,2,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,6,2,119,47,0,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15790,Tasco,16,48,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,0,0,0,0,0,0,0,0,0,13,4,278,113,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15798,Tenza,6,41,0,2,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,8,3,175,72,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15804,Tibaná,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,14,4,269,108,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15806,Tibasosa,4,28,0,6,0,0,0,0,0,0,0,0,4,2,5,65,27,0,0,0,0,0,0,0,0,0,23,11,680,289,0,182,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15808,Tinjacá,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,4,2,125,53,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15810,Tipacoque,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,6,2,103,44,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,Toca,9,28,0,2,0,0,0,0,0,0,0,0,0,0,1,29,12,0,0,0,0,0,0,0,0,0,17,6,393,163,0,84,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15816,Togüí,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,4,2,94,38,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15820,Tópaga,4,63,0,5,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,7,3,173,74,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15822,Tota,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,7,3,131,53,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15832,Tununguá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,42,18,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15835,Turmequé,18,61,0,13,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,15,4,290,113,0,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15837,Tuta,4,17,0,2,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,0,0,0,0,15,6,371,152,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15839,Tutazá,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,26,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15842,Umbita,7,7,0,3,0,0,0,0,0,0,0,0,1,0,0,15,6,0,0,0,0,0,0,0,0,0,9,4,187,77,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15861,Ventaquemada,4,6,0,4,0,0,0,0,0,0,0,0,1,0,0,37,15,0,0,0,0,0,0,0,0,0,17,8,454,192,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15879,Viracachá,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,1,75,31,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15897,Zetaquira,8,47,0,3,0,0,0,0,0,0,0,0,1,0,1,14,5,0,0,0,0,0,0,0,0,0,8,3,167,66,0,85,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,Manizales,1647,943,75,783,0,3714,3714,3037,0,0,0,0,0,0,407,3110,2508,602,0,0,0,0,0,0,0,0,548,49,14734,10348,2587,4058,941,62,0,697,697,570,387,290,95,1356,1356,3924,3139,784,80,82,233,233,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0
17013,Aguadas,219,284,1,39,0,0,0,0,0,0,0,0,8,4,1,112,48,0,0,0,0,0,0,0,0,0,61,21,1276,518,0,294,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17042,Anserma,389,463,1,18,0,0,0,0,0,0,0,0,52,26,32,285,118,0,0,0,0,0,0,0,0,0,84,33,2035,841,0,417,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17050,Aranzazu,282,158,1,15,0,0,0,0,0,0,0,0,12,5,4,59,24,0,0,0,0,0,0,0,0,0,29,5,419,153,0,113,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17088,Belalcázar,96,130,2,57,0,0,0,0,0,0,0,0,3,1,10,28,12,0,0,0,0,0,0,0,0,0,20,6,353,142,0,80,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17174,Chinchiná,39,72,0,20,0,143,145,0,0,0,0,0,0,0,58,502,402,100,0,0,0,0,0,0,0,0,26,6,2283,1783,444,461,125,5,0,35,35,0,185,149,37,556,556,639,511,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17272,Filadelfia,96,137,1,8,0,0,0,0,0,0,0,0,2,1,10,34,13,0,0,0,0,0,0,0,0,0,23,6,414,160,0,71,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17380,La Dorada,18,35,6,41,382,254,127,0,0,0,0,0,0,0,82,466,183,18,0,0,0,0,0,0,0,0,116,49,8136,3125,331,3086,967,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,63,31,0,25,11,57,37,19,0,2152,835,89,0,0,0,0,0,0,0,0,0,0
17388,La Merced,5,10,1,1,0,0,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0,0,0,0,4,2,93,37,0,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17433,Manzanares,6,1,1,4,0,0,0,0,0,0,0,0,22,10,3,105,43,0,0,0,0,0,0,0,0,0,62,13,858,310,0,241,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17442,Marmato,7,238,0,18,0,0,0,0,0,0,0,0,2,1,2,33,14,0,0,0,0,0,0,0,0,0,14,7,391,167,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17444,Marquetalia,0,2,0,1,0,0,0,0,0,0,0,0,5,2,1,33,14,0,0,0,0,0,0,0,0,0,15,7,325,135,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17446,Marulanda,77,6,0,5,0,0,0,0,0,0,0,0,3,1,0,15,7,0,0,0,0,0,0,0,0,0,13,2,118,32,0,158,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17486,Neira,385,333,1,28,0,0,0,0,0,0,0,0,12,6,48,130,57,0,0,0,0,0,0,0,0,0,64,20,1228,485,0,462,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17495,Norcasia,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,48,19,0,0,0,0,0,0,0,0,0,33,14,673,283,0,211,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17513,Pácora,336,260,6,12,0,0,0,0,0,0,0,0,15,8,1,107,46,0,0,0,0,0,0,0,0,0,53,15,963,380,0,259,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17524,Palestina,25,57,0,4,0,0,0,0,0,0,0,0,5,2,53,91,39,0,0,0,0,0,0,0,0,0,54,22,1173,488,0,393,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17541,Pensilvania,10,8,26,77,0,0,0,0,0,0,0,0,56,28,0,184,76,0,0,0,0,0,0,0,0,0,74,12,795,254,0,449,657,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17614,Riosucio,152,414,4,46,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,16,0,63,0,0,461,91,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17616,Risaralda,135,137,6,22,0,0,0,0,0,0,0,0,11,4,8,60,26,0,0,0,0,0,0,0,0,0,32,11,552,215,0,70,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17653,Salamina,688,463,7,110,0,0,0,0,0,0,0,0,14,6,19,85,35,0,0,0,0,0,0,0,0,0,58,11,775,271,0,456,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17662,Samaná,14,2,1,7,0,0,0,0,0,0,0,0,8,5,4,92,37,0,0,0,0,0,0,0,0,0,62,22,1084,431,0,282,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17665,San José,43,33,0,7,0,0,0,0,0,0,0,0,1,1,5,18,7,0,0,0,0,0,0,0,0,0,10,3,202,81,0,128,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17777,Supía,3,195,0,3,0,0,0,0,0,0,0,0,4,2,4,139,60,0,0,0,0,0,0,0,0,0,69,33,1749,747,0,238,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17867,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,69,28,0,0,0,0,0,0,0,0,0,43,21,948,403,0,279,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17873,Villamaría,96,95,6,58,0,823,824,0,0,0,0,0,0,0,83,487,386,96,0,0,0,0,0,0,0,0,52,8,2769,2096,525,786,174,10,0,205,205,0,112,88,21,333,333,751,600,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17877,Viterbo,34,131,0,5,0,0,0,0,0,0,0,0,25,13,2,172,72,0,0,0,0,0,0,0,0,0,54,26,1468,623,0,223,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001,Florencia,43,34,4,108,0,1216,1217,0,0,0,0,0,0,0,165,1415,1132,282,0,0,0,0,0,0,0,0,330,114,10694,8229,2054,7062,4396,188,0,304,304,0,77,61,15,229,231,2949,2357,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,Albania,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,23,9,418,172,0,228,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18094,Belén de Los Andaquies,6,2,0,2,0,0,0,0,0,0,0,0,2,0,20,47,18,0,0,0,0,0,0,0,0,0,44,15,704,282,0,137,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18150,Cartagena del Chairá,9,2,9,67,0,0,0,0,0,0,0,0,5,2,95,99,41,0,0,0,0,0,0,0,0,0,86,33,1458,585,0,1155,3125,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18205,Curillo,0,0,1,9,0,0,0,0,0,0,0,0,3,1,3,50,20,0,0,0,0,0,0,0,0,0,34,15,641,264,0,377,468,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18247,El Doncello,6,0,0,4,0,0,0,0,0,0,0,0,6,4,13,144,61,0,0,0,0,0,0,0,0,0,125,51,2181,897,0,519,622,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18256,El Paujil,1,1,1,3,0,0,0,0,0,0,0,0,2,1,49,73,32,0,0,0,0,0,0,0,0,0,61,26,1157,480,0,280,539,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18410,La Montañita,7,1,0,84,0,0,0,0,0,0,0,0,2,1,40,44,19,0,0,0,0,0,0,0,0,0,36,15,645,267,0,408,883,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
